Timestamp	 WS(m/s)	 WDv(deg)	 Ta(C)	 RH(%)	 Prs(hPa)	 Prcp(mm)	 Snow(cm)	 Rsw(W/m2)
1996-12-16	4.7	27.4	0.0	85.0	988.6	0.0	0.0	240.6
1996-12-17	3.8	308.3	0.7	90.0	988.8	0.0	0.0	189.8
1996-12-18	7.5	289.2	1.0	90.1	992.0	0.0	0.0	275.0
1996-12-19	7.6	4.0	2.9	86.4	985.1	2.0	0.0	314.2
1996-12-20	13.0	359.1	2.5	91.7	973.9	4.4	0.0	221.3
1996-12-21	11.3	26.3	4.3	89.8	971.5	0.0	0.0	230.8
1996-12-22	9.6	81.9	3.4	91.2	967.8	16.4	0.0	148.0
1996-12-23	1.6	270.0	2.3	92.4	980.8	0.0	0.0	156.2
1996-12-24	5.2	104.1	3.0	91.2	987.1	0.0	0.0	380.5
1996-12-25	14.3	116.8	-0.3	94.8	977.3	37.2	26.5	107.4
1996-12-26	9.3	111.9	0.4	93.6	989.4	4.1	3.0	288.4
1996-12-27	4.3	318.9	0.5	91.4	992.4	0.0	0.0	213.4
1996-12-28	5.8	315.0	0.5	93.6	986.5	0.0	0.0	153.1
1996-12-29	6.2	311.8	1.2	91.2	984.4	0.0	0.0	150.7
1996-12-30	11.3	13.5	2.7	91.2	976.3	0.0	0.0	127.9
1996-12-31	8.5	323.9	1.6	93.0	981.1	0.0	0.0	139.9
1997-01-01	7.7	355.7	2.9	92.2	979.4	0.6	0.0	199.0
1997-01-02	6.8	326.2	2.1	92.5	978.3	0.0	0.0	182.2
1997-01-03	4.2	324.6	1.6	93.2	979.9	0.0	0.0	167.9
1997-01-04	5.5	92.8	1.4	91.2	977.8	0.8	0.0	165.7
1997-01-05	9.8	106.9	0.6	90.9	972.3	2.3	6.0	189.6
1997-01-06	8.1	170.6	1.0	91.1	968.3	0.0	0.0	184.9
1997-01-07	5.0	345.4	2.9	84.5	980.1	0.0	0.0	345.3
1997-01-08	3.5	73.3	3.3	87.8	981.2	3.4	0.0	231.1
1997-01-09	5.0	261.5	2.1	92.1	987.1	1.4	0.0	332.7
1997-01-10	12.1	16.1	3.8	90.5	978.4	5.6	0.0	116.3
1997-01-11	8.2	1.7	4.3	91.5	980.5	0.2	0.0	269.3
1997-01-12	8.1	3.2	4.7	91.2	980.9	0.0	0.0	168.7
1997-01-13	6.5	347.0	3.7	91.7	990.9	0.0	0.0	208.6
1997-01-14	13.7	24.4	5.2	86.6	990.3	3.2	0.0	247.4
1997-01-15	8.8	2.4	4.1	91.1	992.5	0.0	0.0	282.6
1997-01-16	9.4	298.4	3.3	91.5	981.8	0.0	0.0	132.5
1997-01-17	7.1	269.0	2.1	90.8	991.1	0.0	0.0	184.4
1997-01-18	3.3	305.3	1.1	90.5	1000.8	0.0	0.0	118.6
1997-01-19	4.7	323.5	1.3	90.8	1001.1	0.0	0.0	176.0
1997-01-20	7.2	5.7	5.0	90.1	992.4	1.4	0.0	136.6
1997-01-21	14.0	351.8	4.2	91.2	982.9	4.2	0.0	90.3
1997-01-22	8.0	358.3	5.1	90.3	988.8	1.0	0.0	112.1
1997-01-23	10.1	340.3	4.0	91.8	995.5	0.0	0.0	245.7
1997-01-24	4.3	339.7	5.0	90.2	989.7	0.0	0.0	284.8
1997-01-25	9.3	347.2	3.3	92.6	985.1	0.2	0.0	138.4
1997-01-26	4.3	336.8	3.2	92.6	983.4	0.0	0.0	160.2
1997-01-27	4.6	30.2	3.2	91.0	982.0	3.4	0.0	175.9
1997-01-28	5.1	132.7	1.2	94.2	991.3	6.6	4.0	124.4
1997-01-29	5.4	352.6	2.6	91.1	999.9	0.2	1.5	207.0
1997-01-30	8.5	1.7	3.1	91.8	995.7	10.2	0.0	81.0
1997-01-31	6.2	16.8	1.9	91.7	996.2	3.7	0.0	88.0
1997-02-01	4.6	49.1	1.5	93.0	1000.9	2.6	0.0	39.4
1997-02-02	4.2	358.6	3.9	90.8	1004.4	3.6	0.0	213.9
1997-02-03	4.5	121.4	1.6	92.0	1000.7	9.8	0.0	107.3
1997-02-04	3.7	231.8	1.1	89.1	1000.8	0.0	0.0	137.3
1997-02-05	6.3	270.8	1.6	88.8	998.4	0.0	0.0	96.8
1997-02-06	9.2	339.5	3.1	94.1	988.4	2.2	0.0	81.6
1997-02-07	8.3	328.1	3.1	93.3	975.9	0.2	0.0	73.4
1997-02-08	5.7	347.0	3.0	93.3	974.5	7.3	0.0	67.8
1997-02-09	5.3	245.4	1.2	89.4	989.9	0.4	0.0	110.3
1997-02-10	3.9	243.5	1.3	88.5	998.3	0.0	0.0	179.9
1997-02-11	8.0	315.0	2.7	94.7	998.0	0.0	0.0	76.6
1997-02-12	9.6	351.1	4.0	94.7	992.3	0.0	0.0	104.1
1997-02-13	7.9	327.8	3.4	94.1	990.0	0.0	0.0	113.3
1997-02-14	5.0	347.4	4.1	92.7	988.0	4.4	0.0	98.4
1997-02-15	2.3	323.9	3.9	93.1	986.7	1.2	0.0	113.4
1997-02-16	3.8	99.3	3.8	91.7	981.2	12.9	0.0	44.4
1997-02-17	10.0	98.4	0.4	93.7	987.8	4.2	2.0	99.4
1997-02-18	5.4	311.8	1.5	90.9	999.1	0.0	0.0	88.4
1997-02-19	5.4	343.6	2.3	91.4	992.8	0.0	0.0	78.8
1997-02-20	6.9	352.9	3.2	93.8	982.6	0.4	0.0	75.1
1997-02-21	3.9	359.0	3.2	92.1	980.7	0.0	0.0	143.3
1997-02-22	7.8	94.6	1.0	91.4	986.4	0.2	0.0	135.8
1997-02-23	4.5	79.2	-0.0	85.3	988.8	0.0	0.0	143.9
1997-02-24	2.8	89.0	0.2	86.6	987.1	0.0	0.0	169.5
1997-02-25	4.4	93.7	-0.3	87.5	991.8	0.0	0.0	150.5
1997-02-26	5.9	57.8	0.0	89.5	997.5	0.0	0.0	82.8
1997-02-27	7.1	354.8	3.1	92.0	998.3	0.8	0.0	81.5
1997-02-28	9.6	359.5	4.9	92.4	998.0	2.2	0.0	83.9
1997-03-01	15.1	323.0	3.9	91.8	985.2	7.6	0.0	141.6
1997-03-02	9.0	326.3	2.9	95.0	986.6	1.2	0.0	54.2
1997-03-03	7.8	354.2	3.2	92.7	989.1	1.0	0.0	37.8
1997-03-04	9.3	323.7	3.5	93.5	993.2	0.0	0.0	92.7
1997-03-05	9.6	346.5	3.5	93.6	998.1	2.5	0.0	79.0
1997-03-06	5.5	255.8	2.1	91.9	995.6	0.0	0.0	88.0
1997-03-07	9.0	311.4	2.0	90.9	994.7	0.0	0.0	81.9
1997-03-08	5.2	322.0	2.0	94.7	986.0	0.0	0.0	51.9
1997-03-09	9.3	266.8	2.1	91.2	992.7	0.0	0.0	103.6
1997-03-10	14.5	271.9	2.3	90.8	977.2	0.5	0.0	127.9
1997-03-11	11.4	242.7	0.7	84.2	973.7	0.0	0.0	107.2
1997-03-12	7.0	226.1	-0.1	79.7	984.5	0.0	0.0	132.1
1997-03-13	13.3	239.3	2.0	90.1	983.4	0.0	0.0	79.1
1997-03-14	11.5	225.8	2.0	89.4	993.9	0.0	0.0	137.3
1997-03-15	2.9	189.4	1.8	89.8	1007.7	0.0	0.0	144.8
1997-03-16	8.7	325.8	2.1	94.7	1006.0	0.0	0.0	43.6
1997-03-17	9.4	316.5	1.8	95.7	997.8	0.4	0.0	44.8
1997-03-18	6.4	280.4	1.4	91.6	990.8	0.0	0.0	83.7
1997-03-19	10.0	303.6	1.6	91.6	987.6	0.2	0.0	49.4
1997-03-20	10.9	306.2	2.0	93.6	982.8	1.2	0.0	58.1
1997-03-21	9.2	303.1	1.8	91.3	981.7	0.0	0.0	117.1
1997-03-22	11.1	300.0	0.2	89.5	979.8	0.8	0.3	34.5
1997-03-23	7.0	254.9	-1.5	88.9	981.6	0.6	2.5	49.5
1997-03-24	4.3	251.6	-1.3	83.7	996.3	0.0	0.0	121.8
1997-03-25	7.3	271.9	-0.1	87.3	1002.8	0.0	0.0	41.5
1997-03-26	8.4	355.7	1.5	90.1	1001.8	0.0	0.0	69.8
1997-03-27	13.5	357.7	3.4	92.8	985.5	6.7	0.0	50.2
1997-03-28	10.6	28.1	3.7	91.7	971.5	9.1	4.0	78.1
1997-03-29	12.3	121.8	-1.9	91.8	969.7	5.2	6.5	23.6
1997-03-30	6.2	234.0	0.1	90.5	983.8	0.2	0.1	46.6
1997-03-31	8.9	251.9	-0.4	90.9	984.6	1.7	2.2	34.4
1997-04-01	4.7	276.5	-1.4	89.0	996.2	0.0	0.0	40.6
1997-04-02	7.6	295.2	0.3	89.0	1002.2	0.0	0.0	54.1
1997-04-03	4.1	219.5	0.3	90.8	1008.7	0.0	0.0	69.9
1997-04-04	5.3	354.5	-0.7	90.2	1012.2	0.0	0.0	66.2
1997-04-05	8.2	350.6	1.4	91.2	1004.9	0.0	0.0	54.3
1997-04-06	6.1	341.8	2.5	93.2	999.5	4.2	0.0	29.2
1997-04-07	9.6	344.9	2.2	92.8	993.0	1.6	0.0	31.1
1997-04-08	9.8	28.8	4.1	90.9	977.2	6.2	0.0	87.2
1997-04-09	5.8	99.0	-2.3	91.8	966.7	6.3	12.0	30.7
1997-04-10	6.7	263.5	-0.2	88.7	977.6	0.0	0.0	32.5
1997-04-11	7.3	264.0	-0.1	89.5	983.9	0.0	0.0	50.0
1997-04-12	4.1	91.4	-0.5	87.2	976.7	0.0	0.0	41.7
1997-04-13	4.6	181.3	-0.7	92.0	975.8	0.2	0.3	34.6
1997-04-14	9.0	4.8	0.1	90.4	979.3	0.0	0.0	54.8
1997-04-15	7.0	94.9	0.9	90.8	966.2	0.1	0.1	14.8
1997-04-16	4.9	88.2	-0.3	90.9	970.0	2.6	2.7	40.6
1997-04-17	10.9	102.4	-2.9	92.9	967.0	4.3	4.2	30.5
1997-04-18	8.9	92.2	-2.2	91.2	967.6	4.8	4.0	34.5
1997-04-19	6.7	107.6	-3.4	88.4	970.1	0.2	0.2	41.6
1997-04-20	9.6	255.1	-1.6	87.8	968.3	0.1	0.1	24.1
1997-04-21	10.2	250.7	-1.5	80.0	979.7	0.0	0.0	57.4
1997-04-22	16.4	94.2	-4.8	86.2	980.9	9.1	9.7	20.2
1997-04-23	7.7	90.7	-3.2	92.4	980.4	4.7	6.1	19.8
1997-04-24	6.5	325.5	0.1	91.3	988.2	0.2	0.2	22.4
1997-04-25	11.4	85.6	-5.7	89.4	988.7	0.6	0.7	22.3
1997-04-26	6.2	332.4	-4.8	82.0	999.1	0.0	0.0	28.1
1997-04-27	3.4	41.6	-4.1	87.5	994.0	0.0	0.0	45.9
1997-04-28	11.0	305.9	-2.1	82.9	983.3	2.7	1.7	28.4
1997-04-29	7.0	254.3	-3.3	74.8	981.9	2.3	2.5	20.6
1997-04-30	7.6	55.1	-6.5	89.5	989.9	1.9	2.1	22.5
1997-05-01	5.2	64.0	-5.2	90.8	992.1	0.0	0.0	25.7
1997-05-02	14.2	13.6	-0.8	91.8	981.9	5.4	0.3	14.9
1997-05-03	7.9	50.7	-4.1	90.8	981.8	0.0	0.0	22.5
1997-05-04	6.8	83.9	-7.0	90.8	993.1	0.2	0.3	17.9
1997-05-05	6.2	288.7	-3.2	90.8	995.7	1.0	1.4	17.7
1997-05-06	9.2	247.3	-1.2	90.8	994.9	0.2	0.2	20.3
1997-05-07	12.0	290.6	-0.4	91.1	989.1	0.5	0.1	22.4
1997-05-08	10.4	288.9	-0.0	90.8	989.4	0.0	0.0	14.8
1997-05-09	8.7	313.1	-0.3	91.3	999.1	0.0	0.0	21.6
1997-05-10	10.2	322.6	0.5	95.1	1001.6	0.0	0.0	15.2
1997-05-11	12.5	354.8	2.1	93.8	998.9	4.4	0.0	17.5
1997-05-12	10.8	343.3	1.7	94.7	992.1	3.2	0.0	9.0
1997-05-13	9.8	355.1	2.1	93.1	989.0	2.6	0.0	11.2
1997-05-14	10.6	300.1	0.3	91.6	986.6	0.2	0.0	12.4
1997-05-15	9.6	8.1	0.5	91.1	984.2	2.4	0.5	11.8
1997-05-16	7.5	6.2	-2.2	90.3	997.4	0.6	0.6	17.4
1997-05-17	7.2	45.3	-0.7	85.1	999.2	0.0	0.0	14.9
1997-05-18	7.7	249.4	-2.2	90.0	995.0	0.0	0.0	13.8
1997-05-19	7.3	267.1	-2.3	90.2	998.5	0.0	0.0	11.6
1997-05-20	7.3	266.1	-2.3	90.1	998.7	0.0	0.0	11.8
1997-05-21	8.4	267.0	-2.0	90.3	1000.1	0.0	0.0	12.8
1997-05-22	9.6	265.4	-1.5	90.4	1002.0	0.0	0.0	8.6
1997-05-23	5.0	240.0	-1.2	90.4	1005.8	0.0	0.0	14.4
1997-05-24	5.8	297.1	-1.0	90.5	1005.8	0.0	0.0	14.1
1997-05-25	7.3	330.7	-1.5	90.6	1010.1	0.4	2.0	12.7
1997-05-26	7.8	277.9	0.2	88.9	1011.3	0.0	0.0	10.3
1997-05-27	2.9	117.1	-0.6	91.3	1012.0	0.0	0.0	7.9
1997-05-28	7.5	311.9	-1.2	92.5	1008.1	0.2	0.4	8.1
1997-05-29	7.1	334.5	-0.2	94.4	1002.6	0.0	0.0	6.8
1997-05-30	4.0	355.9	-0.6	92.4	1001.1	0.0	0.0	18.1
1997-05-31	4.4	340.1	-0.3	91.6	1001.0	0.0	0.0	13.1
1997-06-01	4.9	327.7	0.2	93.7	1003.1	0.0	0.0	7.0
1997-06-02	8.7	19.0	2.4	90.8	1006.7	1.8	0.0	10.0
1997-06-03	6.1	19.4	2.7	91.1	998.6	0.6	0.0	12.2
1997-06-04	7.9	345.8	1.6	93.1	1003.9	0.0	0.0	8.5
1997-06-05	7.0	124.6	-0.4	93.4	995.1	14.8	10.3	6.7
1997-06-06	4.6	318.7	-0.6	94.7	1005.9	0.0	0.0	7.7
1997-06-07	12.4	90.9	-7.3	92.0	1003.5	7.4	10.4	6.3
1997-06-08	7.2	274.0	-6.1	89.5	1004.7	0.0	0.0	5.9
1997-06-09	5.1	318.4	-2.3	90.1	999.6	0.0	0.0	7.9
1997-06-10	9.9	211.6	-1.9	84.4	991.0	0.2	0.4	7.6
1997-06-11	5.3	44.0	-4.3	78.9	1004.0	0.0	0.0	8.9
1997-06-12	3.5	324.9	-2.4	89.9	1005.4	0.0	0.0	6.4
1997-06-13	4.5	327.8	-1.9	91.2	1013.7	0.0	0.0	7.7
1997-06-14	6.5	304.8	-0.5	90.3	1018.5	0.0	0.0	8.0
1997-06-15	8.9	309.2	-1.6	92.5	1012.5	0.0	0.0	7.7
1997-06-16	8.0	317.9	-0.9	94.5	999.9	0.0	0.0	7.1
1997-06-17	7.0	329.3	-0.4	95.3	991.2	0.3	0.0	6.6
1997-06-18	4.0	276.1	-3.3	91.6	993.6	0.0	0.0	7.2
1997-06-19	8.5	332.9	-1.0	91.4	992.3	0.8	0.6	6.6
1997-06-20	13.0	4.7	1.1	92.5	988.1	0.9	0.0	7.3
1997-06-21	18.0	85.8	-7.9	92.0	984.1	16.6	15.8	5.0
1997-06-22	14.4	105.5	-12.4	91.0	990.2	5.9	6.8	5.9
1997-06-23	3.4	110.2	-11.1	89.5	999.3	0.4	4.6	7.4
1997-06-24	5.5	96.8	-8.5	88.8	999.7	0.2	0.7	7.0
1997-06-25	11.3	106.1	-12.4	88.8	1005.2	0.0	0.0	10.9
1997-06-26	5.2	95.7	-9.5	80.2	1004.2	0.0	0.0	9.4
1997-06-27	6.7	99.1	-9.5	76.6	1001.1	0.0	0.0	9.9
1997-06-28	6.0	93.7	-11.2	89.8	1001.8	0.0	0.0	10.0
1997-06-29	3.4	37.1	-8.9	88.6	1001.7	0.0	0.0	7.7
1997-06-30	9.5	58.0	-13.7	89.5	999.2	0.0	0.0	6.8
1997-07-01	10.0	83.9	-19.1	89.4	1004.2	0.0	0.0	11.9
1997-07-02	3.0	99.9	-16.5	89.5	1010.2	0.0	0.0	5.9
1997-07-03	1.8	325.3	-10.7	91.3	1007.8	0.0	0.0	8.1
1997-07-04	3.1	343.1	-9.3	91.4	1004.1	0.0	0.0	7.4
1997-07-05	3.3	45.5	-7.2	90.8	1008.1	0.0	0.0	17.6
1997-07-06	2.0	25.6	-6.4	92.1	1014.7	0.0	0.0	9.5
1997-07-07	4.0	353.7	-5.7	92.8	1015.7	0.0	0.0	7.7
1997-07-08	5.8	325.1	-3.6	93.0	1011.2	0.0	0.0	7.5
1997-07-09	4.8	274.7	-4.6	90.1	1004.1	0.0	0.0	6.5
1997-07-10	6.1	4.5	-5.1	91.6	995.9	0.0	0.0	9.2
1997-07-11	10.4	1.9	-0.7	91.8	973.3	2.4	2.0	7.7
1997-07-12	6.8	309.0	-2.0	92.7	975.4	0.0	0.0	8.4
1997-07-13	11.5	34.1	-0.9	92.7	966.6	10.0	2.4	7.2
1997-07-14	7.7	82.2	-5.2	90.1	968.2	0.2	0.3	9.7
1997-07-15	8.9	89.2	-7.3	91.1	982.2	0.0	0.0	10.7
1997-07-16	9.6	292.5	-3.2	91.0	983.0	0.0	0.0	10.7
1997-07-17	8.0	70.0	-6.5	90.7	977.5	0.0	0.0	13.4
1997-07-18	10.4	294.9	-2.0	91.6	993.1	0.0	0.0	11.0
1997-07-19	12.0	334.8	-0.3	92.8	987.9	2.8	0.4	8.9
1997-07-20	14.6	345.1	0.6	95.7	973.0	11.4	0.1	6.9
1997-07-21	7.8	323.0	-1.6	92.2	983.8	0.0	0.0	13.6
1997-07-22	10.0	340.9	-1.9	93.5	977.2	1.6	0.0	9.7
1997-07-23	8.1	248.7	-7.8	89.7	996.1	0.0	0.0	12.6
1997-07-24	12.6	352.8	-1.7	92.0	988.5	0.0	0.0	8.4
1997-07-25	4.8	344.3	-1.8	93.1	970.4	0.0	0.0	11.1
1997-07-26	7.0	270.6	-7.6	90.4	982.3	0.0	0.0	13.1
1997-07-27	7.7	259.7	-11.0	88.6	985.5	0.0	0.0	11.2
1997-07-28	9.9	341.1	-3.7	91.1	978.3	0.0	0.0	13.0
1997-07-29	12.8	80.5	-8.3	90.7	970.6	0.0	0.0	19.8
1997-07-30	10.4	89.6	-13.6	89.8	977.2	0.0	0.0	14.9
1997-07-31	16.6	259.8	-9.3	89.8	967.8	0.0	0.0	12.6
1997-08-01						0.0	0.0	
1997-08-02	5.9	202.5	-7.8	88.0	996.0	0.0	0.0	18.7
1997-08-03	9.1	264.1	-5.0	89.9	986.9	0.0	0.0	15.4
1997-08-04	12.3	236.4	-7.0	89.4	981.7	0.8	2.0	16.0
1997-08-05	10.6	261.1	-4.7	89.9	994.7	0.0	0.0	21.6
1997-08-06	9.2	264.2	-2.9	89.8	1003.1	0.0	0.0	21.9
1997-08-07	7.8	342.8	-1.1	91.3	1005.3	0.0	0.0	13.2
1997-08-08	5.2	65.8	0.9	90.7	979.4	2.6	4.4	10.2
1997-08-09	5.2	95.6	-2.4	91.7	975.9	0.2	0.3	19.6
1997-08-10	2.9	62.1	-3.1	91.1	979.3	1.2	2.8	22.1
1997-08-11	6.0	337.6	-1.4	93.0	984.7	0.0	0.0	19.1
1997-08-12	6.5	355.8	-0.7	91.5	983.6	0.2	0.3	22.7
1997-08-13	10.1	352.4	-1.2	91.4	983.0	0.0	0.0	21.5
1997-08-14	8.0	37.9	-3.7	90.1	987.6	0.9	0.9	29.9
1997-08-15	11.0	87.2	-12.0	89.7	990.8	0.0	0.0	24.6
1997-08-16	7.7	12.7	-1.9	92.0	979.9	0.8	1.3	21.6
1997-08-17	7.1	313.3	-4.2	90.3	978.8	0.4	0.6	27.1
1997-08-18	11.3	92.4	-12.2	89.8	984.6	1.8	3.5	33.8
1997-08-19	6.8	305.9	-5.9	90.5	994.4	0.0	0.0	31.3
1997-08-20	14.6	285.9	-3.3	91.9	971.3	0.0	0.0	21.2
1997-08-21	10.0	262.5	-7.1	88.8	984.6	0.0	0.0	24.7
1997-08-22	13.6	342.3	-0.2	93.7	981.2	0.0	0.0	18.7
1997-08-23	8.8	273.9	-6.9	90.9	975.2	0.0	0.0	28.8
1997-08-24	10.1	274.9	-8.2	87.7	971.3	0.0	0.0	38.9
1997-08-25	10.1	265.0	-11.8	85.6	981.0	0.0	0.0	37.3
1997-08-26	8.8	317.6	-2.6	90.8	991.3	0.0	0.0	35.7
1997-08-27	7.1	350.0	-1.4	90.8	1001.3	0.0	0.0	51.8
1997-08-28	10.6	4.9	-0.2	91.2	998.8	0.0	0.0	54.6
1997-08-29	8.6	71.2	-1.1	91.5	973.4	6.3	10.1	22.3
1997-08-30	9.4	301.9	-4.4	91.9	960.3	0.0	0.0	33.4
1997-08-31	5.4	209.6	-9.0	89.6	970.5	0.0	0.0	48.5
1997-09-01	2.1	203.7	-8.5	87.3	987.1	0.0	0.0	54.2
1997-09-02	2.7	5.6	-8.8	89.4	1001.6	0.0	0.0	80.4
1997-09-03	7.7	345.9	-4.1	91.0	1001.8	0.0	0.0	52.5
1997-09-04	11.9	351.5	-0.1	92.1	996.4	0.0	0.0	40.8
1997-09-05	9.0	337.3	-2.4	90.4	985.2	0.0	0.0	47.3
1997-09-06	8.5	74.8	-6.2	90.1	985.6	0.0	0.0	61.5
1997-09-07	15.1	101.8	-15.4	90.1	989.2	0.8	1.1	36.6
1997-09-08	4.4	82.9	-12.8	89.1	996.9	0.0	0.0	53.7
1997-09-09	7.0	312.7	-3.7	90.8	991.7	0.0	0.0	46.7
1997-09-10	13.9	279.6	-3.7	91.6	962.2	0.0	0.0	42.4
1997-09-11	12.1	248.1	-10.5	89.8	961.1	0.0	0.0	73.0
1997-09-12	6.1	104.4	-12.7	89.9	963.0	0.0	0.0	57.8
1997-09-13	2.8	136.1	-12.0	87.4	980.8	0.0	0.0	108.6
1997-09-14	9.9	310.3	-6.8	90.2	976.3	0.0	0.0	68.5
1997-09-15	7.2	256.0	-7.5	88.8	974.9	0.0	0.0	104.8
1997-09-16	8.3	68.4	-12.3	90.3	978.6	0.4	0.6	74.3
1997-09-17	5.1	298.9	-9.5	89.6	988.5	0.0	0.0	79.5
1997-09-18	8.6	86.8	-6.3	90.3	979.5	0.8	1.2	81.0
1997-09-19	7.4	248.7	-11.2	90.1	994.4	0.0	0.0	73.8
1997-09-20	5.8	300.9	-7.7	89.7	1006.0	0.0	0.0	100.3
1997-09-21	3.7	318.9	-4.9	88.3	1007.9	0.0	0.0	103.9
1997-09-22	3.8	83.1	-5.8	87.2	1011.8	0.0	0.0	121.4
1997-09-23	4.7	36.2	-6.2	78.2	1015.7	0.0	0.0	150.1
1997-09-24	4.8	358.9	-2.3	92.9	1006.3	0.8	1.2	66.3
1997-09-25	3.8	60.4	-5.0	86.6	999.6	0.0	0.0	80.8
1997-09-26	4.8	337.9	-5.3	83.2	1001.6	0.0	0.0	137.0
1997-09-27	6.0	240.3	-1.3	89.1	1000.8	0.0	0.0	163.7
1997-09-28	8.2	293.1	-2.1	90.7	1004.0	0.0	0.0	86.3
1997-09-29	7.3	238.9	-1.6	90.2	1001.4	0.0	0.0	102.5
1997-09-30	6.1	328.9	-4.0	90.8	1018.0	0.0	0.0	102.2
1997-10-01	7.1	315.7	-3.4	90.9	1017.5	0.0	0.0	79.5
1997-10-02	2.4	18.6	-0.1	91.0	1001.8	0.1	0.1	99.9
1997-10-03	11.2	85.0	-4.1	90.8	998.5	0.0	0.0	63.2
1997-10-04	8.5	87.7	-6.5	88.2	999.4	0.0	0.0	161.9
1997-10-05	2.5	145.9	-4.4	89.7	999.4	0.0	0.0	101.9
1997-10-06	8.0	67.5	0.1	90.9	987.2	1.9	3.0	90.3
1997-10-07	16.1	86.7	-5.9	91.9	980.4	11.4	9.0	85.0
1997-10-08	15.7	114.0	-9.1	91.3	979.6	7.7	4.7	65.3
1997-10-09	5.8	86.7	-8.6	89.4	993.9	0.0	0.0	152.9
1997-10-10	4.8	347.2	-4.4	89.9	1002.7	0.0	0.0	109.7
1997-10-11	4.4	300.8	-2.8	90.4	999.9	0.0	0.0	110.7
1997-10-12	6.9	330.6	-1.8	90.7	987.7	0.0	0.0	116.1
1997-10-13	8.2	296.2	-1.6	91.9	972.8	0.0	0.0	85.4
1997-10-14	4.4	286.6	-6.3	90.0	984.4	0.4	0.5	76.0
1997-10-15	6.1	16.2	-6.9	88.8	993.9	0.0	0.0	125.8
1997-10-16	6.3	314.7	-1.2	92.2	993.1	0.0	0.0	94.4
1997-10-17	9.4	343.3	0.1	95.1	989.8	3.8	0.0	85.0
1997-10-18	14.0	3.0	2.3	92.7	976.2	22.4	0.0	64.1
1997-10-19	11.6	346.2	0.5	92.8	973.9	0.0	0.0	73.3
1997-10-20	7.0	335.7	0.3	92.6	978.2	0.0	0.0	107.8
1997-10-21	6.8	337.0	-0.6	93.9	975.3	0.0	0.0	102.2
1997-10-22	5.3	291.2	-1.5	91.8	980.5	0.0	0.0	120.6
1997-10-23	5.9	79.6	-4.6	89.6	989.8	0.0	0.0	104.4
1997-10-24	3.1	270.1	-3.4	84.9	996.0	0.0	0.0	174.8
1997-10-25	5.5	281.8	-4.0	89.2	992.5	0.0	0.0	170.1
1997-10-26	6.5	226.2	-0.4	89.2	989.3	0.0	0.0	243.3
1997-10-27	2.6	294.1	-0.2	88.7	992.2	0.0	0.0	255.9
1997-10-28	9.6	275.6	-1.3	90.7	985.9	0.0	0.0	136.5
1997-10-29	10.6	240.6	-1.6	88.7	987.1	0.0	0.0	183.9
1997-10-30	10.3	278.2	-0.6	90.9	984.8	0.0	0.0	126.2
1997-10-31	11.8	276.0	-1.4	91.1	973.8	0.0	0.0	207.2
1997-11-01	7.2	282.4	-5.2	86.9	986.5	0.6	0.7	146.3
1997-11-02	5.5	265.3	-2.0	90.1	990.5	0.8	0.5	108.6
1997-11-03	5.1	321.5	-0.8	91.7	985.9	0.0	0.0	149.1
1997-11-04	7.6	326.6	-0.3	94.7	980.2	0.8	0.2	98.2
1997-11-05	4.3	299.9	-0.5	92.8	985.1	0.4	0.3	118.4
1997-11-06	9.4	354.3	0.1	94.3	979.9	1.6	0.0	71.2
1997-11-07	10.6	86.6	-5.7	91.2	983.9	0.4	0.3	125.6
1997-11-08	6.4	87.5	-6.6	86.9	997.3	0.2	0.2	82.9
1997-11-09	4.3	53.5	-5.7	83.5	1004.0	0.0	0.0	106.8
1997-11-10	4.2	58.6	-5.5	81.8	1002.9	0.0	0.0	119.0
1997-11-11	4.0	79.7	-4.9	78.2	998.7	0.0	0.0	288.4
1997-11-12	7.6	84.3	-3.6	89.8	992.8	0.0	0.0	168.0
1997-11-13	15.6	108.7	-4.4	92.5	994.4	1.0	0.9	130.2
1997-11-14	13.0	112.9	-3.8	90.2	999.8	0.0	0.0	201.5
1997-11-15	6.7	286.3	-2.1	90.1	998.6	0.0	0.0	123.7
1997-11-16	6.2	322.7	-1.3	90.9	993.8	0.2	0.2	110.4
1997-11-17	4.4	315.4	-0.2	92.8	997.3	1.4	1.3	122.1
1997-11-18	5.4	352.1	0.2	94.6	996.9	0.0	0.0	106.0
1997-11-19	10.3	86.4	-2.0	87.9	998.2	0.0	0.0	308.5
1997-11-20	5.5	73.1	-2.2	86.0	1002.0	0.0	0.0	172.7
1997-11-21	3.2	32.5	-1.9	84.9	1003.3	0.0	0.0	112.4
1997-11-22	4.1	95.2	-2.0	87.2	1004.3	0.6	0.6	143.8
1997-11-23	3.4	108.4	-2.0	83.2	1008.9	0.0	0.0	167.4
1997-11-24	5.5	7.9	-0.9	83.2	1007.0	0.0	0.0	279.9
1997-11-25	10.6	40.3	1.0	89.3	997.2	11.6	0.0	82.8
1997-11-26	5.8	107.1	1.3	91.9	988.4	1.0	0.9	109.0
1997-11-27	10.4	50.3	0.4	93.7	976.4	13.4	4.8	87.8
1997-11-28	5.4	12.7	2.2	89.9	984.3	0.0	0.0	205.2
1997-11-29	5.3	299.3	-0.2	91.3	998.8	0.0	0.0	120.1
